time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-11T14:22:32.264556,fp_eeff13170a,2,bb1a0d53-f366-11e9-9ce9-00505601122b,Programming I and II,,Převod do soustavy o zadaném základu,python3,cs,0,0,430,59,489,0.00,4,0,0,0,4,0,0,0,
2023-11-11T14:22:35.740851,fp_eeff13170a,2,0753f090-a88c-11e7-a937-00505601122b,Programming I and II,,Prime factorization,cs-dotnet-core,en,0,0,396,96,492,1.00,10,10,0,0,0,0,0,0,
2023-11-11T14:22:38.896328,fp_eeff13170a,2,bd877440-85fa-11eb-a1a9-005056ad4f31,Programming I and II,,NumPy - i na i-tém řádku,python3,cs,0,0,457,43,500,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:22:42.160387,fp_eeff13170a,2,85eb2866-a7b3-11e7-a937-00505601122b,Programming I and II,,5P 5.2 Sudá a lichá,python3,cs,0,0,422,81,503,0.17,6,1,0,0,4,0,1,0,
2023-11-11T14:22:45.484521,fp_eeff13170a,2,76a7adc9-a88f-11e7-a937-00505601122b,Programming I and II,,Decomposition into sums,python3,en,0,0,369,80,449,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:22:48.324512,fp_eeff13170a,2,dce3b48b-2858-11ec-986f-f39926f24a9c,Programming I and II,,Obr a princezna,python3,cs,0,0,443,51,494,1.00,4,4,0,0,0,0,0,0,
2023-11-11T14:22:51.925207,fp_eeff13170a,2,27f84afa-30da-11ea-9ce9-00505601122b,Programming I and II,,P1M: Piškvorková remíza,python3,cs,0,0,446,95,541,0.20,5,1,0,0,4,0,0,0,
2023-11-11T14:22:55.019265,fp_eeff13170a,2,f2db7c11-a88f-11e7-a937-00505601122b,Programming I and II,,Počet slov v souboru,cs-dotnet-core,cs,0,0,493,67,560,0.80,5,4,0,0,0,0,1,0,
2023-11-11T14:23:02.028923,fp_eeff13170a,2,ae449043-96fa-11eb-a1a9-005056ad4f31,Non-Procedural Programming,,Googolplex,haskell,en,0,0,416,35,451,0.00,5,0,0,0,0,5,0,0,
2023-11-11T14:23:05.422812,fp_eeff13170a,2,b45aa570-15f7-11eb-8e81-005056ad4f31,Programming I and II,,Skalární součiny,python3,cs,0,0,458,120,578,0.00,3,0,0,3,0,0,0,0,
2023-11-11T14:23:08.653216,fp_eeff13170a,2,4c965b5e-3443-11ec-986f-f39926f24a9c,Programming I and II,,Most frequent element in a sequence,python3,en,0,0,375,69,444,1.00,3,3,0,0,0,0,0,0,
2023-11-11T14:23:13.704715,fp_eeff13170a,2,ebd60ef2-ce02-11e8-a4be-00505601122b,Programming in C++,,Součet,cxx-gcc-linux,cs,0,0,506,248,754,0.50,6,3,0,2,1,0,0,0,
2023-11-11T14:23:17.443561,fp_eeff13170a,2,f267dc1a-a810-11e7-a937-00505601122b,Programming I and II,,Second largest number,c-gcc-linux,en,0,0,354,119,473,0.45,11,5,0,0,6,0,0,0,
